127.0.0.1, 2010-10-19 22:52:58, GET, /, HTTP/1.1, 303, 0.001294
10.1.39.227, 2010-11-21 18:48:53, GET, /vlab/images/bck.jpg, HTTP/1.1, 400, 0.010403
10.1.39.227, 2010-11-21 18:48:53, GET, /vlab/images/bck_head.jpg, HTTP/1.1, 400, 0.019102
10.1.39.227, 2010-11-21 18:48:53, GET, /js/jquery-1.4.2.min.js, HTTP/1.1, 400, 0.000262
10.1.39.227, 2010-11-21 18:48:53, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000324
10.1.39.227, 2010-11-21 18:48:53, GET, /js/plugins.js, HTTP/1.1, 400, 0.000259
10.1.39.227, 2010-11-21 18:48:53, GET, /js/script.js, HTTP/1.1, 400, 0.000256
10.1.39.227, 2010-11-21 18:48:53, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000328
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab, HTTP/1.1, 200, 0.022522
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.000290
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab/static/css/handheld.css, HTTP/1.1, 200, 0.000305
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab/static/css/style.css, HTTP/1.1, 200, 0.000303
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.000281
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab/static/js/modernizr-1.5.min.js, HTTP/1.1, 304, 0.000284
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab/static/js/jquery-1.4.2.min.js, HTTP/1.1, 200, 0.000302
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab/static/jquery.jqplot.min.js, HTTP/1.1, 304, 0.000302
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab/static/jquery.jqplot.css, HTTP/1.1, 304, 0.000281
10.1.39.227, 2010-11-21 18:48:55, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000345
10.1.39.227, 2010-11-21 18:48:55, GET, /js/plugins.js, HTTP/1.1, 400, 0.000268
10.1.39.227, 2010-11-21 18:48:55, GET, /js/script.js, HTTP/1.1, 400, 0.000260
10.1.39.227, 2010-11-21 18:48:55, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000278
10.1.39.227, 2010-11-21 18:48:55, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000912
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab/static/images/bck.jpg, HTTP/1.1, 200, 0.000297
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab/static/images/bck_head.jpg, HTTP/1.1, 304, 0.000282
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab/images/bck.jpg, HTTP/1.1, 400, 0.010840
10.1.39.227, 2010-11-21 18:48:55, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000360
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab/images/bck_head.jpg, HTTP/1.1, 400, 0.020412
10.1.39.227, 2010-11-21 18:48:55, GET, /js/plugins.js, HTTP/1.1, 400, 0.000267
10.1.39.227, 2010-11-21 18:48:55, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000264
10.1.39.227, 2010-11-21 18:48:55, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000322
10.1.39.227, 2010-11-21 18:48:55, GET, /vlab, HTTP/1.1, 200, 0.023000
10.1.39.227, 2010-11-21 18:48:56, GET, /vlab, HTTP/1.1, 200, 0.022668
10.1.39.227, 2010-11-21 18:48:56, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.000291
10.1.39.227, 2010-11-21 18:48:56, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.000286
10.1.39.227, 2010-11-21 18:48:56, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000281
10.1.39.227, 2010-11-21 18:48:56, GET, /vlab/static/css/override.css, HTTP/1.1, 200, 0.000303
10.1.39.227, 2010-11-21 18:48:56, GET, /vlab/static/js/modernizr-1.5.min.js, HTTP/1.1, 200, 0.000300
10.1.39.227, 2010-11-21 18:48:56, GET, /vlab/static/js/jquery-1.4.2.min.js, HTTP/1.1, 304, 0.000280
10.1.39.227, 2010-11-21 18:48:56, GET, /vlab/static/jquery.jqplot.min.js, HTTP/1.1, 304, 0.000282
10.1.39.227, 2010-11-21 18:48:56, GET, /vlab/static/jquery.jqplot.css, HTTP/1.1, 304, 0.000282
10.1.39.227, 2010-11-21 18:48:56, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000323
10.1.39.227, 2010-11-21 18:48:56, GET, /js/plugins.js, HTTP/1.1, 400, 0.000258
10.1.39.227, 2010-11-21 18:48:56, GET, /js/script.js, HTTP/1.1, 400, 0.000257
10.1.39.227, 2010-11-21 18:48:56, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000263
10.1.39.227, 2010-11-21 18:48:56, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000326
10.1.39.227, 2010-11-21 18:48:56, GET, /vlab/static/images/bck.jpg, HTTP/1.1, 304, 0.000281
10.1.39.227, 2010-11-21 18:48:56, GET, /vlab/static/images/bck_head.jpg, HTTP/1.1, 200, 0.000300
10.1.39.227, 2010-11-21 18:48:56, GET, /vlab/images/bck.jpg, HTTP/1.1, 400, 0.010705
10.1.39.227, 2010-11-21 18:48:56, GET, /vlab/images/bck_head.jpg, HTTP/1.1, 400, 0.019757
10.1.39.227, 2010-11-21 18:48:56, GET, /js/plugins.js, HTTP/1.1, 400, 0.000262
10.1.39.227, 2010-11-21 18:48:56, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000266
10.1.39.227, 2010-11-21 18:48:56, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000325
10.1.39.227, 2010-11-21 18:53:23, GET, /vlab, HTTP/1.1, 200, 0.180110
10.1.39.227, 2010-11-21 18:53:23, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.000291
10.1.39.227, 2010-11-21 18:53:23, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.000859
10.1.39.227, 2010-11-21 18:53:23, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000517
10.1.39.227, 2010-11-21 18:53:23, GET, /vlab/static/css/override.css, HTTP/1.1, 200, 0.000400
10.1.39.227, 2010-11-21 18:53:23, GET, /vlab/static/js/modernizr-1.5.min.js, HTTP/1.1, 200, 0.000299
10.1.39.227, 2010-11-21 18:53:23, GET, /vlab/static/js/jquery-1.4.2.min.js, HTTP/1.1, 304, 0.000310
10.1.39.227, 2010-11-21 18:53:23, GET, /vlab/static/jquery.jqplot.min.js, HTTP/1.1, 304, 0.000436
10.1.39.227, 2010-11-21 18:53:23, GET, /js/script.js, HTTP/1.1, 400, 0.000289
10.1.39.227, 2010-11-21 18:53:23, GET, /js/plugins.js, HTTP/1.1, 400, 0.000276
10.1.39.227, 2010-11-21 18:53:23, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000488
10.1.39.227, 2010-11-21 18:53:23, GET, /vlab/static/jquery.jqplot.css, HTTP/1.1, 304, 0.000341
10.1.39.227, 2010-11-21 18:53:23, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000289
10.1.39.227, 2010-11-21 18:53:23, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000330
10.1.39.227, 2010-11-21 18:53:23, GET, /vlab/static/images/bck.jpg, HTTP/1.1, 200, 0.000299
10.1.39.227, 2010-11-21 18:53:23, GET, /vlab/static/images/bck_head.jpg, HTTP/1.1, 304, 0.000312
10.1.39.227, 2010-11-21 18:53:23, GET, /vlab/images/bck.jpg, HTTP/1.1, 400, 0.011121
10.1.39.227, 2010-11-21 18:53:23, GET, /vlab/images/bck_head.jpg, HTTP/1.1, 400, 0.020005
10.1.39.227, 2010-11-21 18:53:23, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000330
10.1.39.227, 2010-11-21 18:53:23, GET, /js/plugins.js, HTTP/1.1, 400, 0.000279
10.1.39.227, 2010-11-21 18:53:23, GET, /js/script.js, HTTP/1.1, 400, 0.000256
10.1.39.227, 2010-11-21 18:53:23, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000290
10.1.39.227, 2010-11-21 18:53:23, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000324
10.1.39.227, 2010-11-21 18:53:25, GET, /vlab, HTTP/1.1, 200, 0.022921
10.1.39.227, 2010-11-21 18:53:25, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.000290
10.1.39.227, 2010-11-21 18:53:25, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.000308
10.1.39.227, 2010-11-21 18:53:25, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000280
10.1.39.227, 2010-11-21 18:53:25, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.000315
10.1.39.227, 2010-11-21 18:53:25, GET, /vlab/static/js/modernizr-1.5.min.js, HTTP/1.1, 304, 0.000281
10.1.39.227, 2010-11-21 18:53:25, GET, /vlab/static/js/jquery-1.4.2.min.js, HTTP/1.1, 304, 0.000280
10.1.39.227, 2010-11-21 18:53:25, GET, /vlab/static/jquery.jqplot.min.js, HTTP/1.1, 304, 0.000383
10.1.39.227, 2010-11-21 18:53:25, GET, /vlab/static/jquery.jqplot.css, HTTP/1.1, 304, 0.000434
10.1.39.227, 2010-11-21 18:53:25, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000354
10.1.39.227, 2010-11-21 18:53:25, GET, /js/plugins.js, HTTP/1.1, 400, 0.000302
10.1.39.227, 2010-11-21 18:53:25, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000287
10.1.39.227, 2010-11-21 18:53:25, GET, /js/script.js, HTTP/1.1, 400, 0.000278
10.1.39.227, 2010-11-21 18:53:25, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000450
10.1.39.227, 2010-11-21 18:53:25, GET, /vlab/static/images/bck.jpg, HTTP/1.1, 304, 0.000297
10.1.39.227, 2010-11-21 18:53:25, GET, /vlab/static/images/bck_head.jpg, HTTP/1.1, 304, 0.000310
10.1.39.227, 2010-11-21 18:53:25, GET, /vlab/images/bck.jpg, HTTP/1.1, 400, 0.011070
10.1.39.227, 2010-11-21 18:53:25, GET, /vlab/images/bck_head.jpg, HTTP/1.1, 400, 0.020379
10.1.39.227, 2010-11-21 18:53:25, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000328
10.1.39.227, 2010-11-21 18:53:25, GET, /js/plugins.js, HTTP/1.1, 400, 0.000256
10.1.39.227, 2010-11-21 18:53:25, GET, /js/script.js, HTTP/1.1, 400, 0.000283
10.1.39.227, 2010-11-21 18:53:25, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000288
10.1.39.227, 2010-11-21 18:53:25, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000345
10.1.39.227, 2010-11-21 18:53:28, GET, /vlab, HTTP/1.1, 200, 0.022640
10.1.39.227, 2010-11-21 18:53:28, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.000285
10.1.39.227, 2010-11-21 18:53:28, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.000284
10.1.39.227, 2010-11-21 18:53:28, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000309
10.1.39.227, 2010-11-21 18:53:28, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.000312
10.1.39.227, 2010-11-21 18:53:28, GET, /vlab/static/js/modernizr-1.5.min.js, HTTP/1.1, 304, 0.000304
10.1.39.227, 2010-11-21 18:53:28, GET, /vlab/static/js/jquery-1.4.2.min.js, HTTP/1.1, 304, 0.000308
10.1.39.227, 2010-11-21 18:53:28, GET, /vlab/static/jquery.jqplot.min.js, HTTP/1.1, 304, 0.000383
10.1.39.227, 2010-11-21 18:53:28, GET, /vlab/static/jquery.jqplot.css, HTTP/1.1, 304, 0.000344
10.1.39.227, 2010-11-21 18:53:28, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000379
10.1.39.227, 2010-11-21 18:53:28, GET, /js/plugins.js, HTTP/1.1, 400, 0.000300
10.1.39.227, 2010-11-21 18:53:28, GET, /js/script.js, HTTP/1.1, 400, 0.000292
10.1.39.227, 2010-11-21 18:53:28, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000317
10.1.39.227, 2010-11-21 18:53:28, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000474
10.1.39.227, 2010-11-21 18:53:28, GET, /vlab/static/images/bck.jpg, HTTP/1.1, 304, 0.000284
10.1.39.227, 2010-11-21 18:53:28, GET, /vlab/static/images/bck_head.jpg, HTTP/1.1, 304, 0.000284
10.1.39.227, 2010-11-21 18:53:28, GET, /vlab/images/bck.jpg, HTTP/1.1, 400, 0.010831
10.1.39.227, 2010-11-21 18:53:28, GET, /vlab/images/bck_head.jpg, HTTP/1.1, 400, 0.019788
10.1.39.227, 2010-11-21 18:53:28, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000363
10.1.39.227, 2010-11-21 18:53:28, GET, /js/plugins.js, HTTP/1.1, 400, 0.000260
10.1.39.227, 2010-11-21 18:53:28, GET, /js/script.js, HTTP/1.1, 400, 0.000258
10.1.39.227, 2010-11-21 18:53:28, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000262
10.1.39.227, 2010-11-21 18:53:28, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000349
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab, HTTP/1.1, 200, 0.023076
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.000319
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.000284
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000283
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.000284
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/js/modernizr-1.5.min.js, HTTP/1.1, 304, 0.000303
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/js/jquery-1.4.2.min.js, HTTP/1.1, 304, 0.000283
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/jquery.jqplot.min.js, HTTP/1.1, 304, 0.000308
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/jquery.jqplot.css, HTTP/1.1, 304, 0.000385
10.1.39.227, 2010-11-21 18:53:29, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000450
10.1.39.227, 2010-11-21 18:53:29, GET, /js/plugins.js, HTTP/1.1, 400, 0.000270
10.1.39.227, 2010-11-21 18:53:29, GET, /js/script.js, HTTP/1.1, 400, 0.000293
10.1.39.227, 2010-11-21 18:53:29, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000284
10.1.39.227, 2010-11-21 18:53:29, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000390
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/images/bck.jpg, HTTP/1.1, 304, 0.000285
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/images/bck_head.jpg, HTTP/1.1, 304, 0.000284
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/images/bck.jpg, HTTP/1.1, 400, 0.011124
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/images/bck_head.jpg, HTTP/1.1, 400, 0.020411
10.1.39.227, 2010-11-21 18:53:29, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000329
10.1.39.227, 2010-11-21 18:53:29, GET, /js/plugins.js, HTTP/1.1, 400, 0.000290
10.1.39.227, 2010-11-21 18:53:29, GET, /js/script.js, HTTP/1.1, 400, 0.000260
10.1.39.227, 2010-11-21 18:53:29, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000264
10.1.39.227, 2010-11-21 18:53:29, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000331
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab, HTTP/1.1, 200, 0.022661
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.000286
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.000316
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000288
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.000283
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/js/modernizr-1.5.min.js, HTTP/1.1, 304, 0.000280
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/js/jquery-1.4.2.min.js, HTTP/1.1, 304, 0.000304
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/jquery.jqplot.min.js, HTTP/1.1, 304, 0.000385
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/jquery.jqplot.css, HTTP/1.1, 304, 0.000452
10.1.39.227, 2010-11-21 18:53:29, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000353
10.1.39.227, 2010-11-21 18:53:29, GET, /js/plugins.js, HTTP/1.1, 400, 0.000273
10.1.39.227, 2010-11-21 18:53:29, GET, /js/script.js, HTTP/1.1, 400, 0.000275
10.1.39.227, 2010-11-21 18:53:29, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000300
10.1.39.227, 2010-11-21 18:53:29, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000357
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/images/bck.jpg, HTTP/1.1, 304, 0.000307
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/static/images/bck_head.jpg, HTTP/1.1, 304, 0.000284
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/images/bck.jpg, HTTP/1.1, 400, 0.010801
10.1.39.227, 2010-11-21 18:53:29, GET, /vlab/images/bck_head.jpg, HTTP/1.1, 400, 0.019635
10.1.39.227, 2010-11-21 18:53:30, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000353
10.1.39.227, 2010-11-21 18:53:30, GET, /js/plugins.js, HTTP/1.1, 400, 0.000261
10.1.39.227, 2010-11-21 18:53:30, GET, /js/script.js, HTTP/1.1, 400, 0.000286
10.1.39.227, 2010-11-21 18:53:30, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000266
10.1.39.227, 2010-11-21 18:53:30, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000330
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar, HTTP/1.1, 303, 0.016388
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/default/user/login, HTTP/1.1, 200, 0.016792
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/static/css/default.css, HTTP/1.1, 304, 0.000287
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/static/css/handheld.css, HTTP/1.1, 200, 0.000340
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/static/css/style.css, HTTP/1.1, 304, 0.000312
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/static/css/override.css, HTTP/1.1, 200, 0.000297
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/default/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.014441
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/default/js/plugins.js, HTTP/1.1, 400, 0.023516
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/default/js/profiling/config.js, HTTP/1.1, 400, 0.031066
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/default/js/script.js, HTTP/1.1, 400, 0.042385
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/default/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.050968
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/default/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.009856
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/default/js/plugins.js, HTTP/1.1, 400, 0.009815
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/default/js/script.js, HTTP/1.1, 400, 0.009678
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/default/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.010182
10.1.39.227, 2010-11-21 18:53:37, GET, /matpar/default/js/profiling/config.js, HTTP/1.1, 400, 0.009685
10.1.39.227, 2010-11-21 18:53:41, POST, /matpar/default/user/login, HTTP/1.1, 303, 0.092555
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/default/index, HTTP/1.1, 200, 0.023032
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/static/css/default.css, HTTP/1.1, 304, 0.000283
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/static/css/handheld.css, HTTP/1.1, 304, 0.000310
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/static/css/style.css, HTTP/1.1, 304, 0.000313
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/static/css/override.css, HTTP/1.1, 304, 0.000304
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.013553
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/js/plugins.js, HTTP/1.1, 400, 0.022413
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/js/script.js, HTTP/1.1, 400, 0.031188
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.045132
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/js/profiling/config.js, HTTP/1.1, 400, 0.049082
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.013247
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/js/plugins.js, HTTP/1.1, 400, 0.009905
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/js/script.js, HTTP/1.1, 400, 0.010048
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.009514
10.1.39.227, 2010-11-21 18:53:41, GET, /matpar/js/profiling/config.js, HTTP/1.1, 400, 0.010188
10.1.39.227, 2010-11-21 18:53:44, POST, /matpar/default/index, HTTP/1.1, 200, 0.721746
10.1.39.227, 2010-11-21 18:53:44, GET, /matpar/static/css/default.css, HTTP/1.1, 304, 0.000336
10.1.39.227, 2010-11-21 18:53:44, GET, /matpar/static/css/handheld.css, HTTP/1.1, 304, 0.000468
10.1.39.227, 2010-11-21 18:53:44, GET, /matpar/static/css/style.css, HTTP/1.1, 304, 0.000306
10.1.39.227, 2010-11-21 18:53:44, GET, /matpar/static/css/override.css, HTTP/1.1, 304, 0.000392
10.1.39.227, 2010-11-21 18:53:44, GET, /matpar/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.014148
10.1.39.227, 2010-11-21 18:53:44, GET, /matpar/js/profiling/config.js, HTTP/1.1, 400, 0.021797
10.1.39.227, 2010-11-21 18:53:44, GET, /matpar/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.031595
10.1.39.227, 2010-11-21 18:53:44, GET, /matpar/js/script.js, HTTP/1.1, 400, 0.042255
10.1.39.227, 2010-11-21 18:53:44, GET, /matpar/js/plugins.js, HTTP/1.1, 400, 0.052181
10.1.39.227, 2010-11-21 18:53:44, GET, /matpar/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.009961
10.1.39.227, 2010-11-21 18:53:45, GET, /matpar/js/plugins.js, HTTP/1.1, 400, 0.010143
10.1.39.227, 2010-11-21 18:53:45, GET, /matpar/js/script.js, HTTP/1.1, 400, 0.009845
10.1.39.227, 2010-11-21 18:53:45, GET, /matpar/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.009927
10.1.39.227, 2010-11-21 18:53:45, GET, /matpar/js/profiling/config.js, HTTP/1.1, 400, 0.009712
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/default/show_graphs, HTTP/1.1, 200, 4.143484
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/static/css/default.css, HTTP/1.1, 304, 0.000336
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/static/css/handheld.css, HTTP/1.1, 304, 0.000321
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/static/css/style.css, HTTP/1.1, 304, 0.000316
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/static/css/override.css, HTTP/1.1, 304, 0.000291
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/js/script.js, HTTP/1.1, 400, 0.014514
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/js/plugins.js, HTTP/1.1, 400, 0.024417
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.036900
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/js/profiling/config.js, HTTP/1.1, 400, 0.045912
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.058442
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.009880
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/js/plugins.js, HTTP/1.1, 400, 0.009932
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/js/script.js, HTTP/1.1, 400, 0.009952
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.009824
10.1.39.227, 2010-11-21 18:53:51, GET, /matpar/js/profiling/config.js, HTTP/1.1, 400, 0.010303
10.1.39.227, 2010-11-21 18:54:29, GET, /matpar/default/user/logout, HTTP/1.1, 303, 0.068230
10.1.39.227, 2010-11-21 18:54:29, GET, /matpar/default/index, HTTP/1.1, 303, 0.014203
10.1.39.227, 2010-11-21 18:54:29, GET, /matpar/default/user/login, HTTP/1.1, 200, 0.017077
10.1.39.227, 2010-11-21 18:54:30, GET, /matpar/static/css/default.css, HTTP/1.1, 304, 0.000297
10.1.39.227, 2010-11-21 18:54:30, GET, /matpar/static/css/handheld.css, HTTP/1.1, 304, 0.000307
10.1.39.227, 2010-11-21 18:54:30, GET, /matpar/static/css/style.css, HTTP/1.1, 304, 0.000316
10.1.39.227, 2010-11-21 18:54:30, GET, /matpar/static/css/override.css, HTTP/1.1, 304, 0.000438
10.1.39.227, 2010-11-21 18:54:30, GET, /matpar/default/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.013925
10.1.39.227, 2010-11-21 18:54:30, GET, /matpar/default/js/plugins.js, HTTP/1.1, 400, 0.022255
10.1.39.227, 2010-11-21 18:54:30, GET, /matpar/default/js/script.js, HTTP/1.1, 400, 0.031470
10.1.39.227, 2010-11-21 18:54:30, GET, /matpar/default/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.040220
10.1.39.227, 2010-11-21 18:54:30, GET, /matpar/default/js/profiling/config.js, HTTP/1.1, 400, 0.050571
10.1.39.227, 2010-11-21 18:54:30, GET, /matpar/default/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.011282
10.1.39.227, 2010-11-21 18:54:30, GET, /matpar/default/js/plugins.js, HTTP/1.1, 400, 0.010219
